-1055246641,HATFIELD,Logan,6286,Park,Spring Field,New Cicily
2347575,LEE,Ian,28806,Hillside,Spring Field,New Cicily
915429633,PAYNE,Kendra,34,Hillside,Spring Field,New Cicily
140390822,GOULD,Kent,14238,N 400,Spring Field,New Cicily
1569816264,HUNTER,Sherri,20032,Park,Spring Field,New Cicily
1936228229,PARRISH,Carla,26753,Evergreen,Spring Field,New Cicily
-1498806735,GARRETT,Lance,25283,Kansas,Spring Field,New Cicily
209755203,WEBSTER,Francisco,15304,Delaware,Spring Field,New Cicily
696485146,MALDONADO,Chad,1454,Ninth,Spring Field,New Cicily
1412678440,HAMMOND,Rex,13432,Malulani,Spring Field,New Cicily
-1869763836,ROBLES,Tom,14964,Canyon,Spring Field,New Cicily
-2016305946,MELENDEZ,Johnathan,18967,Juniper,Spring Field,New Cicily
427975746,CARRILLO,Christine,25290,Columbine,Spring Field,New Cicily
70605311,BASS,Gary,2420,S 400,Spring Field,New Cicily
142353680,GOULD,Mike,15056,North,Spring Field,New Cicily
41880635,JUAREZ,Christopher,23302,Kansas,Spring Field,New Cicily
-530521959,PERRY,Melissa,29703,River,Spring Field,New Cicily
348856919,BISHOP,Michael,17248,Wood,Spring Field,New Cicily
208007165,STOKES,Diana,26494,Ninth,Spring Field,New Cicily
113436233,RANGEL,Bruce,4935,Pecan,Spring Field,New Cicily
-1998848747,YOUNG,James,26121,County Line,Spring Field,New Cicily
1964030044,MAY,Allen,29101,Sixth,Spring Field,New Cicily
-1925120582,HARRINGTON,Doris,28272,Cedar,Spring Field,New Cicily
-521278465,MORTON,Stephen,7549,Mountain View,Spring Field,New Cicily
1446088540,LE,Bertha,6241,Bay,Spring Field,New Cicily
817738546,GILBERT,Evan,25009,A,Spring Field,New Cicily
-779004996,CARLSON,Kelly,9637,Spruce,Spring Field,New Cicily
1580647795,VILLARREAL,Tamara,840,Laurel,Spring Field,New Cicily
-1209046282,RUSH,Preston,17840,West,Spring Field,New Cicily
705933908,WILKINS,Valerie,547,Aspen,Spring Field,New Cicily
982038132,LEON,Stephanie,21502,Hill,Spring Field,New Cicily
-1279833488,BURNETT,Duane,24985,A,Spring Field,New Cicily
-2100720411,BAXTER,Jordan,20976,Aspen,Spring Field,New Cicily
1023160010,BULLOCK,Jeff,18804,Cherry,Spring Field,New Cicily
-727717903,LONG,Charlotte,2036,Lee,Spring Field,New Cicily
-1712537985,BYRD,Jeffrey,26018,Main,Spring Field,New Cicily
-735116666,HINTON,Douglas,18628,Elm,Spring Field,New Cicily
1249754193,ENGLISH,Glenn,23051,Jackson,Spring Field,New Cicily
1615072499,JAMES,Bianca,6993,Eleventh,Spring Field,New Cicily
-2016466501,BLAIR,Jenna,2356,Palo Verde,Spring Field,New Cicily
-2007940075,KELLER,Luis,18453,Jackson,Spring Field,New Cicily
-1094703052,HOOPER,Philip,4384,Hemlock,Spring Field,New Cicily
-227535677,DUNLAP,Danny,13092,Jackson,Spring Field,New Cicily
74921188,LOGAN,Jim,25909,Magnolia,Spring Field,New Cicily
1366718133,KEMP,Madeline,5456,Eleventh,Spring Field,New Cicily
-595234768,GUZMAN,George,12425,Center,Spring Field,New Cicily
-2048927199,CHOI,Kerry,4309,Meadow,Spring Field,New Cicily
1041017961,SULLIVAN,David,27606,Eleventh,Spring Field,New Cicily
76149804,BERG,Mark,15036,Second,Spring Field,New Cicily
-524117896,THORNTON,Gerald,15813,Pinon,Spring Field,New Cicily
-1149490695,FRENCH,Philip,12817,S 100,Spring Field,New Cicily
-1092644556,GUZMAN,Desiree,19028,Aloha,Spring Field,New Cicily
253001934,BRYANT,Jeffery,8450,Malulani,Spring Field,New Cicily
-1434914570,POTTS,Walter,21303,Malulani,Spring Field,New Cicily
-1579976245,WELLS,Rachel,17284,Elm,Spring Field,New Cicily
-1218960252,HOLT,Kristen,12256,Oak,Spring Field,New Cicily
2079689398,BELTRAN,George,20625,Lehua,Spring Field,New Cicily
-140571003,HOOVER,Chris,29103,Kahili,Spring Field,New Cicily
-358896250,HORN,Kirsten,19465,Second,Spring Field,New Cicily
1283041127,VILLANUEVA,Jaclyn,9470,Oak,Spring Field,New Cicily
575723797,NORTON,Vicki,23930,Tenth,Spring Field,New Cicily
7645102,MASSEY,Leonard,1410,Maple,Spring Field,New Cicily
1841655047,RITTER,Shawna,24268,Broadway,Spring Field,New Cicily
66347301,COHEN,Ann,18086,Palo Verde,Spring Field,New Cicily
2060150591,ADAMS,Brian,9291,Pinon,Spring Field,New Cicily
-2004542634,SIMON,Janis,16708,Dogwood,Spring Field,New Cicily
587315125,MCCONNELL,Jazmin,7642,S 100,Spring Field,New Cicily
2006321184,MENDEZ,Monique,27505,Thirteenth,Spring Field,New Cicily
1961251132,JACOBSON,Lynne,29532,Pioneer,Spring Field,New Cicily
2084958743,DECKER,Kent,27735,Tenth,Spring Field,New Cicily
452168145,OSBORNE,Cassandra,21402,Cottonwood,Spring Field,New Cicily
551895089,SCHMITT,James,22674,Twelfth,Spring Field,New Cicily
913238168,EDWARDS,Eddie,14121,Eighth,Spring Field,New Cicily
1681609777,KIRBY,Chelsey,26001,Juniper,Spring Field,New Cicily
4771213,MORA,Mia,25481,North,Spring Field,New Cicily
939644637,MCINTOSH,Micheal,27952,Eleventh,Spring Field,New Cicily
282689844,BURTON,Barbara,27387,Thirteenth,Spring Field,New Cicily
-1879101775,SHEPARD,Christine,1791,Mountain View,Spring Field,New Cicily
-574031003,BYRD,Sharon,24143,Malulani,Spring Field,New Cicily
-3638287,SANTIAGO,Charles,6774,Willow,Spring Field,New Cicily
1097876155,TYLER,Austin,13518,Palo Verde,Spring Field,New Cicily
-1886568967,WATTS,Nancy,11763,Magnolia,Spring Field,New Cicily
-1959633549,MEYERS,Brad,240,S 100,Spring Field,New Cicily
1665848080,BEARD,Catherine,27497,N 400,Spring Field,New Cicily
-1375745241,HOGAN,Isabella,11331,Walnut,Spring Field,New Cicily
1967726732,CLAY,Angie,20436,Columbine,Spring Field,New Cicily
-73989854,BARKER,Larry,398,Ridge,Spring Field,New Cicily
-1190014010,HENSLEY,Tristan,6475,Holly,Spring Field,New Cicily
1974183865,OLIVER,Christina,13919,Delaware,Spring Field,New Cicily
-2020153345,BOLTON,Marilyn,19760,Meadow,Spring Field,New Cicily
-1249621128,CHOI,Ronald,12055,Pinon,Spring Field,New Cicily
1170864007,WEBER,Desiree,25320,Pleasant,Spring Field,New Cicily
82095633,WISE,Ryan,23682,Holly,Spring Field,New Cicily
