1255594983,KERR,Lindsey,10441,Cottonwood,Spring Field,New Cicily
-337467131,CHAPMAN,Manuel,21685,Ridge,Spring Field,New Cicily
32711611,BOND,Katherine,3977,Jackson,Spring Field,New Cicily
2087114876,HEATH,Cindy,12966,Fifth,Spring Field,New Cicily
657228414,WRIGHT,Patty,21600,Lakeview,Spring Field,New Cicily
-1788514582,KIRK,Marsha,25242,Magnolia,Spring Field,New Cicily
383947137,TANNER,Jared,20276,Hill,Spring Field,New Cicily
-1489172094,LAMBERT,Grant,20458,West,Spring Field,New Cicily
71926000,HO,Juan,15960,Smith,Spring Field,New Cicily
1011148560,AUSTIN,Phyllis,2597,Hill,Spring Field,New Cicily
-1853992835,SAWYER,Ann,29938,Pioneer,Spring Field,New Cicily
330683602,ZAVALA,Betty,13946,Evergreen,Spring Field,New Cicily
-1847282909,DAY,Ricky,24842,Lehua,Spring Field,New Cicily
218582063,WARE,Esther,19722,Quail,Spring Field,New Cicily
-547312468,JOHNSTON,Cassidy,19847,Hickory,Spring Field,New Cicily
2104187596,DUARTE,Paul,8481,Dogwood,Spring Field,New Cicily
-1475604288,MEJIA,Garrett,17774,Evergreen,Spring Field,New Cicily
4996462,WARD,Kim,27691,Center,Spring Field,New Cicily
2096659132,TRUJILLO,Juanita,12225,Cedar,Spring Field,New Cicily
-821779412,GILL,Courtney,23633,Washington,Spring Field,New Cicily
-2068088971,HOBBS,Henry,12839,Evergreen,Spring Field,New Cicily
952895755,CLAYTON,Mitchell,22893,Kansas,Spring Field,New Cicily
-2009115789,FLOYD,Carmen,10097,Smith,Spring Field,New Cicily
-2146740033,FULLER,Alex,12579,Meadow,Spring Field,New Cicily
-1448758770,BALL,Rhonda,13301,Holly,Spring Field,New Cicily
-305317841,HUFFMAN,Lonnie,10370,A,Spring Field,New Cicily
2057714029,CORTEZ,Beth,7256,County Line,Spring Field,New Cicily
1940321248,MALDONADO,Patrick,14883,Meadow,Spring Field,New Cicily
-1431717466,WEBB,Jacqueline,15257,Johnson,Spring Field,New Cicily
-74201227,ROCHA,Jayden,1306,Pinon,Spring Field,New Cicily
-2020358582,BAUER,Jared,16777,Columbine,Spring Field,New Cicily
-13667489,LOGAN,Brittany,12658,Hill,Spring Field,New Cicily
253989812,DOUGLAS,Becky,10395,Mesquite,Spring Field,New Cicily
