-425995406,FARMER,Brandy,4652,Mesquite,Spring Field,New Cicily
869938587,LYNN,Yvonne,18917,Johnson,Spring Field,New Cicily
1130483333,HAHN,Angelina,16295,Spruce,Spring Field,New Cicily
1066730875,BEARD,Audrey,2432,First,Spring Field,New Cicily
1407634974,CRAWFORD,William,14820,River,Spring Field,New Cicily
1643718706,YODER,Fredrick,6319,Fifth,Spring Field,New Cicily
1503373059,PUGH,Charles,27252,Maple,Spring Field,New Cicily
1458387475,CISNEROS,Glenn,3456,Lehua,Spring Field,New Cicily
74121078,MOON,Joel,22338,West,Spring Field,New Cicily
78919448,BARR,Paul,6855,Wilson,Spring Field,New Cicily
2017858375,BARBER,Dale,29859,Eleventh,Spring Field,New Cicily
278299024,COFFEY,Jeffery,11602,Kansas,Spring Field,New Cicily
1719593328,RUSH,Bobbie,21420,Malulani,Spring Field,New Cicily
-1057067246,CARLSON,Anita,4584,Evergreen,Spring Field,New Cicily
382770775,LUCAS,Marilyn,29530,Apache,Spring Field,New Cicily
-616813378,COLE,Mitchell,8099,Malulani,Spring Field,New Cicily
-3638287,SANTIAGO,Charles,6774,Willow,Spring Field,New Cicily
1804450161,CHAN,Brandi,29035,Walnut,Spring Field,New Cicily
-542733448,INGRAM,Gerald,22660,Mountain View,Spring Field,New Cicily
-1294683495,HARDING,George,4635,Mountain View,Spring Field,New Cicily
487921478,WAGNER,Julia,13476,Holly,Spring Field,New Cicily
-858150749,WILKINSON,Ricky,29886,North,Spring Field,New Cicily
1982753882,CARTER,Ana,5130,Laurel,Spring Field,New Cicily
-1908998628,POPE,Paula,1945,Hickory,Spring Field,New Cicily
-848563833,MENDEZ,Kathryn,13940,Aspen,Spring Field,New Cicily
152697512,CHRISTENSEN,Kathy,21146,Juniper,Spring Field,New Cicily
2080416899,GILLESPIE,Jared,14909,Shore,Spring Field,New Cicily
-2075758615,KENNEDY,Naomi,24542,Church,Spring Field,New Cicily
-1934135651,BRYAN,Malik,29682,Cherry,Spring Field,New Cicily
-1181103507,REYNOLDS,Terry,10614,Quail,Spring Field,New Cicily
772052677,CASTANEDA,Theresa,15850,Elm,Spring Field,New Cicily
5022161,WARD,Lee,5644,Columbine,Spring Field,New Cicily
135231988,GOULD,Erin,8614,Hampton,Spring Field,New Cicily
-1517801524,LAMBERT,Frank,5735,Oak,Spring Field,New Cicily
2139081426,HOOPER,Max,14254,Pleasant,Spring Field,New Cicily
-2048927199,CHOI,Kerry,4309,Meadow,Spring Field,New Cicily
2108764202,WHEELER,Felicia,14382,Cypress,Spring Field,New Cicily
-227116472,FARRELL,Taylor,18900,Aspen,Spring Field,New Cicily
-104315813,BLACKBURN,Jada,15246,Third,Spring Field,New Cicily
1997263054,HALL,Bobby,15575,Mountain View,Spring Field,New Cicily
122247768,AUSTIN,Shane,16041,Hemlock,Spring Field,New Cicily
665129088,STEELE,Martin,12787,Columbine,Spring Field,New Cicily
-37753427,BAXTER,Misty,20695,Eighth,Spring Field,New Cicily
-2018737585,DAY,Linda,28239,Park,Spring Field,New Cicily
410595624,HOOD,Julian,22030,Johnson,Spring Field,New Cicily
99124165,DONALDSON,Carl,27154,Oak,Spring Field,New Cicily
