-2931250,FLORES,Jesse,3642,Columbine,Spring Field,New Cicily
1898221123,GALLOWAY,Phillip,23834,Fifth,Spring Field,New Cicily
1590040048,HOLDEN,Isaiah,29065,River,Spring Field,New Cicily
80979368,SALAS,Jon,17886,Eighth,Spring Field,New Cicily
516640781,MORRISON,Jeanne,7231,Main,Spring Field,New Cicily
387394544,QUINN,Marilyn,16016,Ninth,Spring Field,New Cicily
404137701,ALI,Maurice,29426,North,Spring Field,New Cicily
1734534849,WEBB,Leslie,11468,Fifth,Spring Field,New Cicily
154626043,MOODY,Troy,20335,Evergreen,Spring Field,New Cicily
953071760,WILLIAMSON,Elizabeth,7922,Church,Spring Field,New Cicily
176878464,SULLIVAN,Kathryn,8729,Lake,Spring Field,New Cicily
239819818,STRONG,Ellen,20580,Main,Spring Field,New Cicily
2072789614,DAVILA,Alan,2659,Pine,Spring Field,New Cicily
1378021317,HUYNH,Patrick,12288,Pioneer,Spring Field,New Cicily
750250656,ROY,Alicia,7994,Ridge,Spring Field,New Cicily
1853765126,CANTRELL,Theresa,21756,Columbine,Spring Field,New Cicily
-1622414108,CRANE,Meghan,9338,River,Spring Field,New Cicily
-128949665,AUSTIN,Joann,22950,Cedar,Spring Field,New Cicily
660708643,OCONNELL,Ronald,7064,Seventh,Spring Field,New Cicily
-2082376843,BUTLER,Jordan,27280,Sunset,Spring Field,New Cicily
81622117,STEIN,Mia,14961,Williams,Spring Field,New Cicily
657228414,WRIGHT,Patty,21600,Lakeview,Spring Field,New Cicily
-40310096,CHRISTIAN,Spencer,25115,Lehua,Spring Field,New Cicily
-1987491111,BOYER,Kevin,9272,Church,Spring Field,New Cicily
297999451,PALMER,Karen,5052,Mesquite,Spring Field,New Cicily
