-1292802131,VAZQUEZ,Danny,17226,Thirteenth,Spring Field,New Cicily
1679403592,DUFFY,Michelle,22687,Lakeview,Spring Field,New Cicily
1246535403,GLASS,Dolores,20347,Smith,Spring Field,New Cicily
-1491494165,MCCARTY,Lillian,868,County Line,Spring Field,New Cicily
1035972271,STEVENS,Jaime,10800,Cottonwood,Spring Field,New Cicily
609821601,TRAN,Deborah,10427,Aloha,Spring Field,New Cicily
-1130294811,RICHMOND,Sophie,6131,Hemlock,Spring Field,New Cicily
213123126,PARSONS,Evelyn,240,Cherry,Spring Field,New Cicily
4360218,HOOD,Don,10897,First,Spring Field,New Cicily
-2130612593,SOLIS,Kathleen,6869,West,Spring Field,New Cicily
-190534118,PAUL,Summer,22506,Hickory,Spring Field,New Cicily
2099384212,ANTHONY,Whitney,3981,Malulani,Spring Field,New Cicily
-2052094973,SHEA,Kathy,9666,Williams,Spring Field,New Cicily
-432312325,HOLLAND,Donna,7844,Malulani,Spring Field,New Cicily
4853183,YANG,Don,8201,County Line,Spring Field,New Cicily
-1584428713,CHAVEZ,Frederick,5600,N 400,Spring Field,New Cicily
379243174,COSTA,Thelma,26935,Magnolia,Spring Field,New Cicily
700456703,MORENO,Frances,9771,Sunset,Spring Field,New Cicily
841604572,BLANKENSHIP,Alex,2555,Highland,Spring Field,New Cicily
74862034,LEACH,Roy,28460,Willow,Spring Field,New Cicily
1508566912,SHERMAN,Cheyenne,29257,Park,Spring Field,New Cicily
-1966274337,WEST,Nancy,4802,Wood,Spring Field,New Cicily
1251837860,JACKSON,Oscar,17918,Mountain View,Spring Field,New Cicily
864441888,SHERMAN,Paula,12863,Hickory,Spring Field,New Cicily
2126527538,HAYDEN,Pam,19820,Cottonwood,Spring Field,New Cicily
-1264803,REESE,Sylvia,15968,Cedar,Spring Field,New Cicily
