-1880978834,OROZCO,Mark,18671,A,Spring Field,New Cicily
869938587,LYNN,Yvonne,18917,Johnson,Spring Field,New Cicily
-785963615,GOODWIN,Franklin,18774,Laurel,Spring Field,New Cicily
-497301641,IRWIN,Dwight,4956,Elm,Spring Field,New Cicily
-738656526,DONALDSON,Rebecca,10761,Wood,Spring Field,New Cicily
663586512,MCNEIL,Samantha,24311,Ninth,Spring Field,New Cicily
1868686812,WEISS,Gloria,2552,Williams,Spring Field,New Cicily
-573245045,MILLS,Sergio,21275,Cherry,Spring Field,New Cicily
892486553,CONNER,Willard,3845,Cottonwood,Spring Field,New Cicily
-2144708693,MEJIA,Reginald,21895,Williams,Spring Field,New Cicily
-94714054,CHANEY,Calvin,17752,Pine,Spring Field,New Cicily
-1646537485,SANCHEZ,Chad,13660,Cedar,Spring Field,New Cicily
-1220248314,CALDWELL,Scott,13679,Aloha,Spring Field,New Cicily
-876236763,PADILLA,Doreen,9032,Lake,Spring Field,New Cicily
-1806432143,CAIN,Steve,3455,Fourth,Spring Field,New Cicily
-2125929077,MURILLO,Brandon,19651,Ridge,Spring Field,New Cicily
-839400596,BULLOCK,Marisa,8463,Lincoln,Spring Field,New Cicily
1052321015,MATTHEWS,Jessie,4786,Kansas,Spring Field,New Cicily
2132623719,STEPHENS,Sylvia,9334,Third,Spring Field,New Cicily
-949531517,HURLEY,Lillian,18618,Hemlock,Spring Field,New Cicily
-1459939257,HARRINGTON,Claire,14204,Aloha,Spring Field,New Cicily
-2079677912,FRY,Jenna,2482,Eleventh,Spring Field,New Cicily
189900406,REEVES,Edwin,23917,Willow,Spring Field,New Cicily
-1195734521,KLINE,Cheyenne,15025,Sunset,Spring Field,New Cicily
-2127915556,HORTON,Bradley,7035,Broadway,Spring Field,New Cicily
2013479929,HILL,Casey,22464,Spruce,Spring Field,New Cicily
760519873,BALL,Claudia,24564,Fourth,Spring Field,New Cicily
-334394068,GONZALES,Philip,26858,Ridge,Spring Field,New Cicily
946806215,STARK,Yvonne,23834,Navajo,Spring Field,New Cicily
-1411359905,PITTMAN,Milton,14243,Willow,Spring Field,New Cicily
-1549584195,CAMPBELL,Natalie,14615,Fourth,Spring Field,New Cicily
1415670982,WALL,Jennifer,22084,Bay,Spring Field,New Cicily
-782184187,HAMMOND,Natalie,94,Oak,Spring Field,New Cicily
-1779597056,NAVARRO,Erin,26872,First,Spring Field,New Cicily
507414456,BARRON,Isabella,25978,Holly,Spring Field,New Cicily
-2105013457,GREENE,Ryan,3840,Aloha,Spring Field,New Cicily
-879977970,LESTER,Katelyn,776,Fifth,Spring Field,New Cicily
1590404166,LAMB,Gerald,21958,Mesquite,Spring Field,New Cicily
-1888970620,MCCARTY,Angela,22425,Lehua,Spring Field,New Cicily
-328967239,BRYANT,Brian,24768,Shore,Spring Field,New Cicily
1497889014,JOHNSON,Jamie,8177,Palo Verde,Spring Field,New Cicily
1407634974,CRAWFORD,William,14820,River,Spring Field,New Cicily
2096505636,MICHAEL,Thomas,15187,Wilson,Spring Field,New Cicily
-1929351232,MCKAY,Timothy,20300,Park,Spring Field,New Cicily
609467139,HUFF,Deborah,12421,Cedar,Spring Field,New Cicily
-2144387339,DOUGHERTY,Katherine,13183,Meadow,Spring Field,New Cicily
609385903,SUAREZ,Ricky,5582,Hillside,Spring Field,New Cicily
777167350,CARDENAS,Ian,11288,Kahili,Spring Field,New Cicily
750481884,BELTRAN,Brianna,5279,Canyon,Spring Field,New Cicily
-20619984,PATTON,Patricia,21559,Walnut,Spring Field,New Cicily
213358416,ROBLES,Ethan,5480,Williams,Spring Field,New Cicily
-1536012602,HUYNH,Samantha,16622,Thirteenth,Spring Field,New Cicily
-1570892977,WOODWARD,Brent,3401,Jackson,Spring Field,New Cicily
-465332667,SPARKS,Stanley,19061,Hill,Spring Field,New Cicily
1638434351,GARRISON,Sandy,11658,First,Spring Field,New Cicily
416186705,GUTIERREZ,Michael,17169,Wood,Spring Field,New Cicily
-195306339,HOUSE,Monique,8757,Fifth,Spring Field,New Cicily
-1482151046,SHARP,Mackenzie,9744,Quail,Spring Field,New Cicily
2000005942,HART,Brady,29144,Aloha,Spring Field,New Cicily
1882633264,MEJIA,Briana,24389,Navajo,Spring Field,New Cicily
-2114470509,FLOWERS,Whitney,5628,N 400,Spring Field,New Cicily
139353935,MORSE,Dawn,27871,Mountain View,Spring Field,New Cicily
-2125281518,SNOW,Holly,8167,Cedar,Spring Field,New Cicily
-1779624329,HOLT,Tracy,19661,S 100,Spring Field,New Cicily
-389544427,ASHLEY,Angie,6032,Center,Spring Field,New Cicily
-46134380,KELLEY,Leonard,25760,Palo Verde,Spring Field,New Cicily
-1717964455,MALONE,Marissa,17955,Hillside,Spring Field,New Cicily
-1705770817,ZIMMERMAN,Gloria,16649,Pinon,Spring Field,New Cicily
-1969229635,BRYAN,Kylie,8166,Wilson,Spring Field,New Cicily
-1608213857,KANE,Micheal,29946,Ridge,Spring Field,New Cicily
788301677,DAWSON,Kristen,27830,Mountain View,Spring Field,New Cicily
1229762138,RICHMOND,Brent,23607,Laurel,Spring Field,New Cicily
-510050200,SANDOVAL,Marianne,6010,Willow,Spring Field,New Cicily
-212050071,MEDINA,Darrell,13518,Walnut,Spring Field,New Cicily
-1054400459,LEBLANC,Scott,20487,Pecan,Spring Field,New Cicily
-1290508565,CARROLL,Lester,12173,Mountain View,Spring Field,New Cicily
1366714309,KANE,Madeline,19368,Lake,Spring Field,New Cicily
2135518957,CHUNG,Edwin,16702,Eighth,Spring Field,New Cicily
1632483392,HICKMAN,Tom,7686,Hill,Spring Field,New Cicily
-2144767434,MCKEE,Reginald,10856,Main,Spring Field,New Cicily
-1866169456,DURHAM,Judith,17624,Shore,Spring Field,New Cicily
1608367431,HERRING,Rick,20051,Willow,Spring Field,New Cicily
1080169815,HATFIELD,Tammie,2675,Pine,Spring Field,New Cicily
1608931974,CLINE,Bianca,26457,Pinon,Spring Field,New Cicily
-754045784,HARTMAN,Gayle,7954,Columbine,Spring Field,New Cicily
1108549920,WASHINGTON,Logan,12310,Broadway,Spring Field,New Cicily
2050047121,RANGEL,Christina,4167,Ninth,Spring Field,New Cicily
128769466,CANTU,Carl,22215,Columbine,Spring Field,New Cicily
-1186030895,BENTLEY,Melvin,27751,West,Spring Field,New Cicily
-168419811,RICHARD,Jason,21409,Pinon,Spring Field,New Cicily
-358896250,HORN,Kirsten,19465,Second,Spring Field,New Cicily
386930002,THOMPSON,Marcus,5637,Magnolia,Spring Field,New Cicily
1977950948,ERICKSON,Fred,10583,Walnut,Spring Field,New Cicily
-2081257184,SHEPPARD,Dylan,3727,Seventh,Spring Field,New Cicily
-687064036,HERRERA,Theodore,24502,Pecan,Spring Field,New Cicily
-1819374703,VALENZUELA,Stephanie,13140,Evergreen,Spring Field,New Cicily
1128109141,PARRISH,Lillian,19029,Kahili,Spring Field,New Cicily
-1908961273,ROSE,Patsy,6691,Sixth,Spring Field,New Cicily
-1939834047,CASE,Hailey,7451,Fourth,Spring Field,New Cicily
792662957,SANFORD,Martha,15384,Birch,Spring Field,New Cicily
2073460188,RYAN,Edgar,9013,Sycamore,Spring Field,New Cicily
-1630850067,NIELSEN,Jim,4086,Dogwood,Spring Field,New Cicily
-1576908631,SIMS,Francis,11528,Williams,Spring Field,New Cicily
403763609,HOLMES,Vicky,11003,Hillside,Spring Field,New Cicily
-671220489,ESPARZA,Anne,21513,Apache,Spring Field,New Cicily
-182195663,BASS,Nicholas,14873,Williams,Spring Field,New Cicily
2096847746,ANDREWS,Karen,25333,Narragansett,Spring Field,New Cicily
-1325396130,HEATH,Monica,11889,Wilson,Spring Field,New Cicily
1702015405,HIGGINS,Gary,25288,Cherry,Spring Field,New Cicily
-2012933545,PRINCE,Brittany,13485,West,Spring Field,New Cicily
2095429738,MYERS,Clyde,12880,S 400,Spring Field,New Cicily
-1763936902,HICKS,Hector,24873,Narragansett,Spring Field,New Cicily
-2083617686,HARRISON,Jonathan,12356,A,Spring Field,New Cicily
-1952264916,OSBORN,Jay,19300,Smith,Spring Field,New Cicily
-331974384,DANIELS,Darlene,14737,Lee,Spring Field,New Cicily
1580647795,VILLARREAL,Tamara,840,Laurel,Spring Field,New Cicily
1750745265,INGRAM,Antonio,15144,Delaware,Spring Field,New Cicily
413443119,RANDALL,Willie,11374,Wilson,Spring Field,New Cicily
552969040,PINEDA,Susan,22150,Washington,Spring Field,New Cicily
1967726732,CLAY,Angie,20436,Columbine,Spring Field,New Cicily
379980405,BERNARD,Terrance,23556,Lincoln,Spring Field,New Cicily
474875317,AGUIRRE,Andrea,16979,Elm,Spring Field,New Cicily
-1814410828,FOSTER,Judith,12083,Wilson,Spring Field,New Cicily
-1959357523,REEVES,Eileen,11269,First,Spring Field,New Cicily
1922668813,ANDERSEN,Kathleen,21385,Redwood,Spring Field,New Cicily
-1942770825,MORTON,Kari,6560,Center,Spring Field,New Cicily
1938554147,FLOWERS,Betty,29539,First,Spring Field,New Cicily
-1847348050,HO,Ricky,3461,County Line,Spring Field,New Cicily
1605264609,GOLDEN,Norman,8829,Malulani,Spring Field,New Cicily
-1412711283,GREENE,Amanda,16892,Ridge,Spring Field,New Cicily
2112646796,HUBER,Derek,14051,Pinon,Spring Field,New Cicily
-280717972,BRIGGS,Diana,3162,West,Spring Field,New Cicily
-1821380803,RIOS,Scott,17811,Smith,Spring Field,New Cicily
2106019329,MCCALL,Janice,18658,A,Spring Field,New Cicily
-1644463871,SALINAS,Gina,22234,Spruce,Spring Field,New Cicily
-1720045249,VAZQUEZ,Landon,28919,Lee,Spring Field,New Cicily
1209906268,MOON,Kristi,17415,Quail,Spring Field,New Cicily
733359690,HARPER,Wesley,17572,Washington,Spring Field,New Cicily
-411782930,CARPENTER,Peyton,23163,Walnut,Spring Field,New Cicily
291089343,CURRY,Joanne,16752,First,Spring Field,New Cicily
-2052478191,HOWE,Karen,19627,Kahili,Spring Field,New Cicily
807212607,STEVENS,Barry,13088,Hillside,Spring Field,New Cicily
-200948127,MURILLO,Alvin,12057,Park,Spring Field,New Cicily
-1737848031,JOYCE,Stacy,4722,Elm,Spring Field,New Cicily
-232293961,MATHEWS,Marcus,16479,Highland,Spring Field,New Cicily
945565175,RILEY,Yvonne,26533,Ridge,Spring Field,New Cicily
783863834,LEONARD,Jay,22438,Church,Spring Field,New Cicily
-1854377729,PRUITT,Juan,21123,Pine,Spring Field,New Cicily
-41917821,LONG,Jeremy,19164,Laurel,Spring Field,New Cicily
-2062826015,HALL,Julia,18490,Cypress,Spring Field,New Cicily
502105621,WARNER,Kelly,10512,West,Spring Field,New Cicily
