143777029,DAVIS,Rick,21702,Walnut,Spring Field,New Cicily
-32717718,LOWERY,Caden,24691,Kansas,Spring Field,New Cicily
-695645478,FIGUEROA,Dustin,5760,Kansas,Spring Field,New Cicily
-1939868718,MCKAY,Louis,28106,Tenth,Spring Field,New Cicily
335253791,BRUCE,Gregory,24293,Hill,Spring Field,New Cicily
1328970721,GOODMAN,Maureen,7691,Cherry,Spring Field,New Cicily
1664141905,LANDRY,Dwayne,23879,Elm,Spring Field,New Cicily
2020667044,FREY,Cindy,3932,Cedar,Spring Field,New Cicily
-509590810,CLAYTON,Calvin,1945,Canyon,Spring Field,New Cicily
-1397036494,HUFFMAN,Ariana,23711,Pine,Spring Field,New Cicily
1203652995,BOND,Dominic,19412,Pine,Spring Field,New Cicily
2100996820,DURAN,Leonard,28319,Ridge,Spring Field,New Cicily
-1227908234,LEBLANC,Mason,27533,Fifth,Spring Field,New Cicily
-1939710877,PATTON,Jim,25335,Hill,Spring Field,New Cicily
-535475193,DUDLEY,Lester,20111,Redwood,Spring Field,New Cicily
-791493759,DAVIDSON,Pamela,24439,Second,Spring Field,New Cicily
-122149445,RODGERS,Kathleen,4400,Juniper,Spring Field,New Cicily
-237187807,WATKINS,Calvin,24595,Hickory,Spring Field,New Cicily
-718945165,NIELSEN,Cassandra,25717,Cottonwood,Spring Field,New Cicily
416186705,GUTIERREZ,Michael,17169,Wood,Spring Field,New Cicily
-344471100,SUAREZ,Stephen,8076,Holly,Spring Field,New Cicily
1882633264,MEJIA,Briana,24389,Navajo,Spring Field,New Cicily
-2136497006,DANIELS,Sue,8371,Oak,Spring Field,New Cicily
1264200883,RASMUSSEN,William,21305,Meadow,Spring Field,New Cicily
137914930,HURST,Gina,19723,Shore,Spring Field,New Cicily
-1375745241,HOGAN,Isabella,11331,Walnut,Spring Field,New Cicily
524064711,ROBERTSON,Allen,17959,Lehua,Spring Field,New Cicily
-288833670,BURTON,Leonard,19021,Fourth,Spring Field,New Cicily
-1710667800,MOODY,Tonya,10653,Evergreen,Spring Field,New Cicily
767975967,SHEA,Alyssa,10059,Sycamore,Spring Field,New Cicily
-227535677,DUNLAP,Danny,13092,Jackson,Spring Field,New Cicily
-1368431450,WALSH,Rhonda,27592,Wood,Spring Field,New Cicily
14586947,FUENTES,Caitlin,20878,Hickory,Spring Field,New Cicily
-595234768,GUZMAN,George,12425,Center,Spring Field,New Cicily
1414576799,ELLISON,Hailey,4135,Hemlock,Spring Field,New Cicily
1863996386,RICHARDS,Rachel,19525,Bay,Spring Field,New Cicily
154889714,LARSON,James,29360,Mesquite,Spring Field,New Cicily
-2105701799,BOYER,Gavin,19466,Magnolia,Spring Field,New Cicily
-13636224,CUNNINGHAM,Cheryl,10422,Mountain View,Spring Field,New Cicily
1126354218,SIMON,Kimberly,8437,Williams,Spring Field,New Cicily
-1935947318,GREER,Lynda,5918,Palo Verde,Spring Field,New Cicily
1140016086,MONTGOMERY,Marie,23190,River,Spring Field,New Cicily
-505314125,JONES,Sharon,27796,Sycamore,Spring Field,New Cicily
447233166,LAWSON,Marcus,18967,A,Spring Field,New Cicily
-41917821,LONG,Jeremy,19164,Laurel,Spring Field,New Cicily
-2112984448,GRAHAM,Jill,1354,Delaware,Spring Field,New Cicily
-95341542,BENTON,Kerri,24358,Seventh,Spring Field,New Cicily
-1968216984,WOODS,Kerry,18551,North,Spring Field,New Cicily
-2099769478,SULLIVAN,William,27970,Malulani,Spring Field,New Cicily
-1602543319,JIMENEZ,Meredith,9782,Lake,Spring Field,New Cicily
-681400381,BRIDGES,Regina,6311,Spruce,Spring Field,New Cicily
1667888705,MCCLAIN,Eric,14473,Meadow,Spring Field,New Cicily
60158842,HUTCHINSON,Ricardo,687,Palo Verde,Spring Field,New Cicily
-619911837,CAMPBELL,Robert,5339,Spruce,Spring Field,New Cicily
-2014744729,HICKS,James,16271,Airport,Spring Field,New Cicily
