-510098985,VELAZQUEZ,Christian,24613,Aloha,Spring Field,New Cicily
1381649969,WATTS,Jonathan,29508,Park,Spring Field,New Cicily
-1993254232,LARSEN,Alan,23754,Pleasant,Spring Field,New Cicily
-556339470,LAMBERT,Kristen,13085,Hickory,Spring Field,New Cicily
-935860626,SULLIVAN,Adam,3836,Jackson,Spring Field,New Cicily
-10595699,OLSON,Brittney,29057,Juniper,Spring Field,New Cicily
1998577466,FOX,Bryan,29643,Canyon,Spring Field,New Cicily
-2077959877,CHANDLER,Amy,15953,S 400,Spring Field,New Cicily
1086529946,SCHMIDT,Garrett,6484,Walnut,Spring Field,New Cicily
971743966,INGRAM,Daniel,21143,Elm,Spring Field,New Cicily
127799245,CRAIG,Anne,22573,Ninth,Spring Field,New Cicily
879513725,MCCANN,Phillip,5910,Wood,Spring Field,New Cicily
-1238656628,HAYDEN,Arthur,24547,Evergreen,Spring Field,New Cicily
823486265,TERRY,Albert,19681,Shore,Spring Field,New Cicily
1049660550,HALE,Kimberly,21682,Church,Spring Field,New Cicily
2056157157,CLARKE,Dana,12520,Church,Spring Field,New Cicily
954789301,MURRAY,Jessica,24916,Bay,Spring Field,New Cicily
-1690172679,GRAY,Meagan,12640,S 100,Spring Field,New Cicily
-1815356821,RHODES,Adam,20341,Lee,Spring Field,New Cicily
-1729443794,TURNER,Sara,27213,A,Spring Field,New Cicily
-545692593,MCPHERSON,Gregory,22498,Holly,Spring Field,New Cicily
